custs_ids,custs_status,custs_verified,date_features_cted,date_features_uted
PCJEC7E,1,1,12283430.0,12283429.0
5L1O2QS,1,1,12284058.0,12284058.0
FAA8E6N,1,1,12287009.0,12287008.0
G57UV96,1,1,12353471.0,12353470.0
Z4OR9CP,1,1,12362143.0,12362143.0
4Q7OSJA,1,1,12368647.0,12368646.0
3JXVT5Z,1,1,12369541.0,55816619.0
IYFZ8VK,1,1,12377141.0,12377140.0
2RTIFXW,1,1,12412926.0,12412926.0
MZJQQQL,1,1,12429808.0,12429807.0
E2AAI2Z,1,1,12431306.0,12431306.0
AZ5I9DP,1,1,12432262.0,12432262.0
WHD5ZK9,1,1,12432932.0,12432931.0
8MVEO6C,1,1,12435817.0,12435817.0
D7RG9J9,1,1,12436959.0,12436958.0
VTN038M,1,1,12436990.0,12436990.0
1HLKBB6,1,1,12437051.0,12437051.0
0DDLFSF,1,1,12437201.0,12437200.0
2FHAALT,1,1,12444971.0,12444970.0
L026PSZ,1,1,12445765.0,12445764.0
N3P13B0,1,1,12453623.0,12453623.0
WT73FX4,1,1,12457810.0,12457810.0
NXSRLBP,1,1,12459961.0,12459960.0
72UYIUA,1,1,12461372.0,12461372.0
NRS5UX2,1,1,12464965.0,12464964.0
7I5ZONE,1,1,12508026.0,12508025.0
C9HTZNX,1,1,12516367.0,12516367.0
DRWH41E,1,1,12527365.0,12527364.0
GMH57XX,1,1,12535574.0,12535574.0
A5UUL9W,1,1,12536862.0,12536861.0
6JWIQSN,1,1,12539247.0,12539247.0
7123NQU,1,1,12541329.0,12541328.0
VHQNXVJ,1,1,12543439.0,12543438.0
75Q88S4,1,1,12544247.0,12544247.0
F5U3NNZ,1,1,12544733.0,12544733.0
5Y6HWET,1,1,12548487.0,12548486.0
HV3Y7P3,1,1,12551053.0,12551053.0
OKJGLHK,1,1,12551566.0,12551566.0
26AKXUO,1,1,12586831.0,12586831.0
11MG3HH,1,1,12618214.0,12618214.0
YNY08AT,1,1,12618720.0,60150623.0
U45TXNL,1,1,12632326.0,12632326.0
OR259IU,1,1,12638417.0,12638417.0
1RZVQ8R,1,1,12642194.0,12642193.0
C6XHXOL,1,1,12682715.0,12682714.0
HNS25BF,1,1,12685616.0,12685616.0
Y42TGBJ,1,1,12686043.0,59254818.0
JO5H7D4,1,1,12702830.0,12702830.0
0403E0I,1,1,12708147.0,12708147.0
88WTEML,1,1,12712118.0,12712117.0
NYQZBN9,1,1,12713699.0,12713699.0
199O26M,1,1,12718872.0,12718871.0
FEJ75T7,1,1,12719701.0,12719700.0
NP85PDQ,1,1,12721614.0,12721614.0
4WJSDGZ,1,1,12723933.0,12723932.0
PCNNC30,1,1,12726616.0,12726616.0
P153G3A,1,1,12727971.0,12727970.0
G6QR7RJ,1,1,12730986.0,12730985.0
S3N88O4,1,1,12794994.0,60054072.0
TEJNYQA,1,1,12797849.0,12797848.0
QY3XZ3X,1,1,12800071.0,12800071.0
2L2AZM0,1,1,12803276.0,12803276.0
RQOWP6Y,1,1,12808958.0,12808958.0
PZFFE5T,1,1,12819209.0,12819209.0
Z1EVMAB,1,1,12860806.0,12860806.0
59EZIQ2,1,1,12862884.0,12862884.0
X55ZQVR,1,1,12867248.0,12867248.0
H2L6NRG,1,1,12868088.0,12868088.0
ELGG7DE,1,1,12868971.0,12868970.0
HQVSQCJ,1,1,12874168.0,12874168.0
WKYG878,1,1,12879111.0,12879110.0
ETIISUZ,1,1,12883004.0,12883003.0
3X0A9IZ,1,1,12884496.0,58500161.0
ZXCONDE,1,1,12887417.0,12887417.0
PA4C9GR,1,1,12888556.0,12888555.0
9UGIJP2,1,1,12901698.0,12901697.0
LNV9YEM,1,1,12950674.0,12950673.0
ZG0O4Y9,1,1,12952749.0,12952749.0
6EN2UAJ,1,1,12967721.0,12967721.0
W76KG9F,1,1,12968670.0,12968669.0
009UFS1,1,1,12969778.0,12969778.0
H4GD2SY,1,1,12971730.0,12971730.0
EEWWR2C,1,1,12972535.0,12972535.0
J9ME8QS,1,1,12976106.0,12976106.0
ST2JADJ,1,1,12977257.0,12977257.0
EWV4WTF,1,1,12979583.0,12979582.0
NUBDDLE,1,1,13032126.0,13032126.0
S4Z8POS,1,1,13039283.0,13039283.0
XLY66TR,1,1,13042574.0,13042574.0
6ENIFQT,1,1,13044688.0,13044688.0
757B1V7,1,1,13064173.0,13064173.0
QAQ7JMD,1,1,13066338.0,13066338.0
0WID5QE,1,1,13069586.0,57727747.0
BDVJ9OT,1,1,13114536.0,13114536.0
CNAV9HI,1,1,13117165.0,13117165.0
SMJMK3X,1,1,13119979.0,13119978.0
9B4SZXQ,1,1,13129962.0,13129962.0
5JRNFFM,1,1,13138449.0,13138449.0
9OXZ4P8,1,1,13144362.0,13144362.0
3J0IY1G,1,1,13145425.0,13145425.0
7L25L1S,1,1,13146587.0,13146586.0
ZF9UW3X,1,1,13148624.0,61269356.0
PP37XJZ,1,1,13150415.0,13150414.0
4U4TX6F,1,1,13152729.0,13152728.0
2PBUGMF,1,1,13153516.0,13153515.0
ZRFUD34,1,1,13155863.0,13155862.0
OKLZX3I,1,1,13205827.0,13205827.0
LI8MIJZ,1,1,13206610.0,13206610.0
UKKZ6Y5,1,1,13214252.0,13214252.0
AIM9QM2,1,1,13214985.0,13214985.0
UKI91T4,1,1,13219409.0,13219408.0
V6ND0B3,1,1,13231844.0,13231843.0
TMRP8WF,1,1,13237373.0,13237373.0
9U2GFTL,1,1,13238119.0,13238119.0
LHFJGZS,1,1,13240651.0,13240650.0
IG0XA9K,1,1,13243824.0,13243824.0
LBG8T3P,1,1,13245189.0,13245188.0
SRIUSH1,1,1,13251846.0,13251845.0
VKFNWDI,1,1,13259935.0,13259935.0
DCUPX4B,1,1,13279318.0,63045019.0
TOJHVX9,1,1,13286036.0,13286036.0
TDF8SHV,1,1,13289496.0,13289496.0
NT74OKD,1,1,13298051.0,13298050.0
LOS9259,1,1,13320119.0,59449315.0
NQAMMLS,1,1,13369052.0,13369052.0
QJJN98W,1,1,13378776.0,13378776.0
VQCFY4K,1,1,13382744.0,13382743.0
JT82YEN,1,1,13393471.0,13393471.0
RP2TR1P,1,1,13396063.0,13396063.0
NWKBX8T,1,1,13404967.0,13404966.0
JV3V0UL,1,1,13406855.0,13406855.0
VRXAGHC,1,1,13412175.0,13412175.0
GUI1GO8,1,1,13475516.0,13475516.0
HC6QFQJ,1,1,13480219.0,13480218.0
9GTDU0N,1,1,13484843.0,13484843.0
TGFWA5Q,1,1,13490186.0,13490186.0
50Y82W2,1,1,13493357.0,13493356.0
WYWDVNP,1,1,13495098.0,13495097.0
TXIU4N9,1,1,13497823.0,13497823.0
ATAA6UY,1,1,13541173.0,13541172.0
WUKJ3Z3,1,1,13552851.0,13552850.0
QN4NYXN,1,1,13556012.0,13556012.0
2F5GFHH,1,1,13569041.0,13569041.0
0IJEBAD,1,1,13573787.0,13573787.0
A4CBZ4K,1,1,13576839.0,13576839.0
S8GTCB0,1,1,13581861.0,13581860.0
4YE127V,1,1,13585405.0,13585404.0
1V1N1MU,1,1,13597427.0,13597426.0
8DA00MU,1,1,13632163.0,13632162.0
Z29GUMQ,1,1,13635024.0,13635023.0
EWGW7ZB,1,1,13640154.0,13640154.0
QD1M9J6,1,1,13643226.0,13643225.0
UJSRLLJ,1,1,13649118.0,13649118.0
CCF8RDD,1,1,13655872.0,13655872.0
899USDQ,1,1,13661285.0,13661284.0
ZNLVQ5Y,1,1,13661705.0,13661704.0
CXVX1DW,1,1,13662694.0,13662693.0
AXPWO0E,1,1,13663555.0,13663555.0
H2J8RFQ,1,1,13663681.0,13663680.0
HFUY7MI,1,1,13664371.0,13664371.0
QTAM4AO,1,1,13666000.0,13666000.0
RR7DEZ2,1,1,13672515.0,13672515.0
S2S4MWC,1,1,13716579.0,13716578.0
E5NL19D,1,1,13743084.0,13743083.0
K992NWS,1,1,13763350.0,61870186.0
RP80RBC,1,1,13814087.0,13814086.0
OS3NXU4,1,1,13828509.0,13828508.0
2DT27TE,1,1,13835752.0,13835752.0
C7KSAZV,1,1,13837871.0,13837871.0
48XCRRM,1,1,13872017.0,13872017.0
T610BHJ,1,1,13888053.0,13888053.0
71C849J,1,1,13904283.0,13904283.0
AVD95T0,1,1,13906869.0,13906869.0
URLP7T1,1,1,13907784.0,13907784.0
S3SMAFY,1,1,13920913.0,13920913.0
IH8OSU8,1,1,13931113.0,13931112.0
BO3XLN7,1,1,13932793.0,13932793.0
HG3Z9FU,1,1,13943870.0,13943870.0
DB5OJAP,1,1,13975463.0,13975462.0
FYABY0D,1,1,13979263.0,13979263.0
T3WEFNC,1,1,13980935.0,13980935.0
JEGCSRY,1,1,13984298.0,13984297.0
19APLYI,1,1,13998515.0,13998514.0
QXNCTEU,1,1,14008529.0,14008529.0
38338WJ,1,1,14008698.0,14008698.0
J8NPNRE,1,1,14010757.0,14010756.0
QJSG1XT,1,1,14012426.0,14012426.0
X4H4M2C,1,1,14014665.0,14014665.0
9S2PZEP,1,1,14065655.0,14065654.0
IHWRV15,1,1,14073318.0,14073318.0
2S1SDBO,1,1,14074419.0,14074418.0
ZOAHT7H,1,1,14078374.0,14078373.0
IY46J74,1,1,14084560.0,14084559.0
N0TP94X,1,1,14087699.0,14087698.0
8L375RU,1,1,14088496.0,14088496.0
JCBSYWG,1,1,14093111.0,14093110.0
351GZKY,1,1,14098322.0,14098321.0
9NIAHRC,1,1,14098926.0,14098925.0
OQ27G1K,1,1,14100920.0,14100919.0
MFYGZ92,1,1,14168518.0,14168518.0
EBYHUK2,1,1,14174204.0,14174203.0
L16O1KW,1,1,14175292.0,14175292.0
RJSGPU2,1,1,14176247.0,14176246.0
QZTEN6H,1,1,14177095.0,14177094.0
S7ZGB69,1,1,14180562.0,14180561.0
F36EOT6,1,1,14182450.0,14182449.0
6OFH63Q,1,1,14184329.0,14184328.0
XTYVSHJ,1,1,14194360.0,14194359.0
QIG5RJT,1,1,14241581.0,14241581.0
UDI4OR3,1,1,14241585.0,14241584.0
33FEIKY,1,1,14242111.0,14242111.0
6EA6F2O,1,1,14245782.0,14245782.0
WG210R9,1,1,14255555.0,14255555.0
R08DHMR,1,1,14266333.0,14266333.0
6HXI0G5,1,1,14270242.0,14270242.0
3KAD38N,1,1,14314997.0,14314996.0
GVZVU14,1,1,14346681.0,14346681.0
KXGTTXE,1,1,14354584.0,14354583.0
IGBUJJ0,1,1,14356389.0,61586490.0
M210KRM,1,1,14399689.0,14399688.0
5DDYLB5,1,1,14411196.0,14411196.0
L1YZQP3,1,1,14414385.0,14414385.0
5IT6FEX,1,1,14415015.0,14415015.0
O1IOHXC,1,1,14417967.0,60226254.0
YBK6G40,1,1,14418250.0,14418250.0
00B1F93,1,1,14419313.0,14419313.0
J63PDSE,1,1,14420087.0,14420087.0
PK3YS7S,1,1,14420616.0,14420616.0
Z5G4CB3,1,1,14422619.0,14422618.0
KP6JF03,1,1,14425154.0,14425154.0
R1082ZU,1,1,14433029.0,14433029.0
Z3BTH2Q,1,1,14435338.0,14435337.0
LE4ZOQZ,1,1,14437541.0,14437541.0
7Z2PHAJ,1,1,14438001.0,14438000.0
87P6E05,1,1,14440864.0,14440864.0
XJ8RDQI,1,1,14443826.0,14443825.0
PDQAIBU,1,1,14449443.0,14449442.0
SVH8XNU,1,1,14452581.0,14452581.0
28RH8ZD,1,1,14460181.0,14460181.0
VD82HFH,1,1,14492524.0,14492524.0
7WEVWHX,1,1,14499410.0,67321741.0
WKC3778,1,1,14528803.0,14528802.0
I0Y9XWS,1,1,14529572.0,65329570.0
5SU9ANA,1,1,14533034.0,14533034.0
1XBRTHF,1,1,14540219.0,14540218.0
I4K638F,1,1,14556117.0,14556116.0
OUMN4BP,1,1,14569248.0,14569248.0
3OVK2RD,1,1,14583550.0,14583550.0
T7QR1LL,1,1,14586820.0,57649882.0
N8M016O,1,1,14588179.0,14588178.0
MY8FFNB,1,1,14590134.0,14590133.0
MBQMS5F,1,1,14610628.0,14610627.0
I5X5QWG,1,1,14615757.0,14615756.0
1W0DNZA,1,1,14618452.0,14618451.0
SKXXU3W,1,1,14621609.0,59091573.0
OJXGGWL,1,1,14622480.0,14622479.0
4SAT59S,1,1,14626186.0,14626185.0
XD6ZUDN,1,1,14674419.0,14674419.0
735VDYO,1,1,14684723.0,14684723.0
BVMQHDU,1,1,14688142.0,14688141.0
LH1VJYY,1,1,14691861.0,14691860.0
A4XOKBQ,1,1,14702908.0,14702908.0
U3G59U1,1,1,14704050.0,14704050.0
HF84FBJ,1,1,14706555.0,14706554.0
6UCZKRB,1,1,14713788.0,14713788.0
I94KXKG,1,1,14766402.0,14766402.0
HCDA4TI,1,1,14785650.0,14785650.0
RJXNWAV,1,1,14786609.0,14786608.0
2AN88EB,1,1,14788503.0,14788503.0
3WM3MNT,1,1,14793902.0,14793902.0
24F7GRW,1,1,14847545.0,14847544.0
S0QJ333,1,1,14853062.0,14853061.0
LETDL57,1,1,14856039.0,14856039.0
Q9291A7,1,1,14860569.0,14860568.0
OOFI8BL,1,1,14866953.0,14866953.0
GO8D6EM,1,1,14866957.0,14866956.0
UTYZIQ7,1,1,14869675.0,14869675.0
Y8J3YQL,1,1,14873907.0,14873907.0
C3UUIFD,1,1,14873953.0,14873952.0
NW4MCEH,1,1,14875129.0,14875129.0
SWP9BO4,1,1,14875604.0,14875604.0
VN7NPY1,1,1,14879498.0,14879497.0
RO74MZE,1,1,14881331.0,14881331.0
YCWY9IE,1,1,14884942.0,14884941.0
FXE06ZI,1,1,14889353.0,14889352.0
AQ1XVEK,1,1,14926877.0,14926876.0
IPMZ90N,1,1,14929958.0,14929958.0
RK4HZEM,1,1,14934112.0,14934112.0
QS73LLA,1,1,14934900.0,14934900.0
IGP95EP,1,1,14935559.0,14935558.0
ADY40R2,1,1,14938995.0,14938994.0
0QGW8G3,1,1,14949701.0,14949700.0
L5NDVK1,1,1,14953399.0,60914397.0
736OWLB,1,1,14956232.0,14956232.0
TWPHS2K,1,1,14956297.0,14956296.0
2NS8HDP,1,1,14961584.0,14961584.0
BMHS02F,1,1,14964553.0,14964553.0
7NP7X0J,1,1,15005688.0,15005688.0
50E74LX,1,1,15020338.0,15020337.0
2P5KNLL,1,1,15031727.0,15031727.0
4N4CK7T,1,1,15059077.0,15059077.0
C6AC2D8,1,1,15070373.0,15070373.0
S1MSI9K,1,1,15109078.0,15109077.0
JCARK4H,1,1,15112325.0,15112325.0
NHHEYB3,1,1,15116617.0,15116617.0
17LMMQQ,1,1,15119731.0,15119731.0
I1F5MAK,1,1,15124763.0,15124762.0
EZ5WE85,1,1,15194746.0,15194746.0
48468W7,1,1,15196845.0,15196845.0
HSBL72U,1,1,15220198.0,15220197.0
5CN5V1J,1,1,15220508.0,15220507.0
26CCB54,1,1,15222557.0,15222556.0
RAMORUB,1,1,15231144.0,15231144.0
4FH86QL,1,1,15274144.0,15274143.0
YVDVE53,1,1,15283822.0,15283822.0
7LCN4AQ,1,1,15285489.0,15285488.0
0JH1Q3Q,1,1,15287458.0,15287458.0
5NZHWV4,1,1,15300061.0,15300061.0
9HC417E,1,1,15300469.0,15300469.0
678KV34,1,1,15303067.0,15303066.0
R2RUEXA,1,1,15304864.0,15304863.0
MN05GEE,1,1,15317532.0,15317532.0
UHVBNGM,1,1,15321400.0,15321399.0
75QTKQ0,1,1,15382458.0,15382458.0
MGAWFNJ,1,1,15383416.0,15383415.0
VFQ2O8M,1,1,15386067.0,15386067.0
U6CHNAW,1,1,15390442.0,15390442.0
NTOBC8K,1,1,15400956.0,15400955.0
W77USFD,1,1,15440286.0,62967832.0
4KHA62J,1,1,15467508.0,15467508.0
0O33KB0,1,1,15468040.0,15468039.0
GQXYB47,1,1,15468043.0,15468043.0
H4PQ74E,1,1,15478663.0,15478663.0
9SBJYUR,1,1,15480285.0,15480284.0
GIEB05B,1,1,15482418.0,15482417.0
AP8EXOD,1,1,15482613.0,15482612.0
0KKEHS7,1,1,15531583.0,15531582.0
WXIQT90,1,1,15538816.0,15538816.0
07DYES0,1,1,15545687.0,15545686.0
WX9IR1F,1,1,15552959.0,15552959.0
EUQUIJ1,1,1,15553102.0,15553102.0
W8VUZV0,1,1,15565855.0,15565854.0
32VMUF3,1,1,15570663.0,15570663.0
JOTABR9,1,1,15572363.0,15572363.0
PERO5RW,1,1,15623796.0,15623796.0
YE6LAXQ,1,1,15625010.0,15625009.0
K7QSLWT,1,1,15645301.0,15645301.0
0F3YWPW,1,1,15651884.0,15651883.0
EL4KP47,1,1,15668178.0,15668177.0
WTUTQ2H,1,1,15738374.0,15738374.0
55RXLLH,1,1,15738431.0,15738430.0
ENY9X6X,1,1,15750429.0,15750428.0
48396I1,1,1,15770363.0,15770362.0
7KR0691,1,1,15787621.0,15787620.0
YIG8WQ6,1,1,15799595.0,15799594.0
L5U9354,1,1,15800906.0,15800906.0
AR9FUJR,1,1,15809379.0,15809378.0
17YLYNH,1,1,15816117.0,15816116.0
5VMPUG2,1,1,15818901.0,15818901.0
E9AZV5V,1,1,15819971.0,15819971.0
KACPD7C,1,1,15824457.0,15824457.0
BNKRJ0E,1,1,15830269.0,15830269.0
FXS9X7Y,1,1,15862533.0,15862533.0
464M8RE,1,1,15891633.0,15891633.0
J9XJPG4,1,1,15907864.0,15907863.0
BBCUR9A,1,1,15917829.0,15917829.0
ABE163W,1,1,15919875.0,15919874.0
CJ1HNWC,1,1,15963281.0,15963281.0
BWXS6P5,1,1,15973055.0,15973055.0
TWM8KY7,1,1,15982649.0,15982649.0
0B9L589,1,1,15988443.0,15988443.0
WWJLJYZ,1,1,15991731.0,15991731.0
1WX8J8V,1,1,15993326.0,15993325.0
IM2GM11,1,1,16070242.0,16070242.0
M2QBEJB,1,1,16074003.0,16074003.0
CIE7YI4,1,1,16078484.0,66793933.0
JFCI9HW,1,1,16081152.0,16081152.0
ZBADC7Y,1,1,16084869.0,16084868.0
Y5BAOE1,1,1,16134450.0,16134449.0
DGE2YNK,1,1,16142275.0,16142274.0
LEZXLE8,1,1,16145472.0,16145471.0
9N2BFXO,1,1,16150260.0,16150259.0
K4CZVIP,1,1,16151074.0,16151073.0
EXMPGMF,1,1,16179291.0,16179290.0
ES6ECNN,1,1,16233368.0,16233367.0
J0NOO8X,1,1,16237468.0,16237467.0
CE6YJHV,1,1,16248055.0,16248054.0
NGOPBF8,1,1,16253554.0,16253554.0
2K7AEL6,1,1,16284289.0,16284288.0
JJ0OK90,1,1,16298233.0,16298232.0
CBOHO3G,1,1,16303688.0,16303688.0
FZOWXBH,1,1,16303823.0,16303822.0
PXZ9MSH,1,1,16304068.0,16304068.0
7FAVKB8,1,1,16317635.0,16317635.0
RXCEA67,1,1,16331114.0,16331113.0
QJ2TF1Z,1,1,16331945.0,16331944.0
E7HX57M,1,1,16333374.0,16333373.0
0NE06B3,1,1,16346672.0,16346672.0
JHS4KMN,1,1,16356132.0,16356131.0
QMXZP73,1,1,16388229.0,16388229.0
DI3M0WW,1,1,16390224.0,16390223.0
ATJPOCF,1,1,16418493.0,16418493.0
IRTNY7N,1,1,16422457.0,16422457.0
GBA8MQW,1,1,16428070.0,16428070.0
VBL01FU,1,1,16437117.0,64088451.0
NPWPTO3,1,1,16437686.0,16437685.0
4RFUJ1W,1,1,16441030.0,16441030.0
VXMBYH9,1,1,16461453.0,16461453.0
ZSIGRHQ,1,1,16482374.0,16482373.0
AFI2QEJ,1,1,16490588.0,16490587.0
VJO1PTL,1,1,16492445.0,16492444.0
FNC27NT,1,1,16503543.0,16503542.0
YRQISDP,1,1,16507656.0,16507655.0
7TJEK0R,1,1,16522950.0,16522950.0
3HYKYZI,1,1,16576582.0,16576581.0
XUW8PV8,1,1,16595355.0,16595354.0
P5MY5MS,1,1,16606438.0,16606438.0
NQWCKYG,1,1,16610190.0,16610189.0
J64UCC5,1,1,16611182.0,16611181.0
E7QP3CG,1,1,16612763.0,16612762.0
0KLVQAX,1,1,16625298.0,16625297.0
UZ2P3XE,1,1,16669991.0,16669991.0
AK76U3U,1,1,16681622.0,16681621.0
MHPGX7Z,1,1,16684194.0,16684194.0
WOXOLN9,1,1,16686347.0,16686346.0
2I1UHXA,1,1,16686356.0,16686356.0
HWRNF8Z,1,1,16690415.0,16690414.0
NV10HBL,1,1,16691031.0,16691031.0
MP6LC0K,1,1,16742298.0,16742297.0
JFVOTL2,1,1,16749288.0,16749288.0
A9L6NL1,1,1,16778971.0,16778971.0
2UIIO87,1,1,16858321.0,16858321.0
VA8XLVH,1,1,16863490.0,16863489.0
P5BYNLH,1,1,16863814.0,16863813.0
I48ZHE2,1,1,16870658.0,16870658.0
T2XWPU1,1,1,16870927.0,16870926.0
YI6AKBI,1,1,16875530.0,16875530.0
0DSU9GY,1,1,16933942.0,16933941.0
GOMPYXQ,1,1,16948661.0,16948661.0
7OWVO1J,1,1,16948698.0,16948698.0
1626YWM,1,1,16948793.0,16948793.0
G5RIKM0,1,1,16952681.0,16952681.0
MK19Z6I,1,1,16954634.0,16954634.0
XGATB68,1,1,17032406.0,17032406.0
P2YFIK2,1,1,17033566.0,17033565.0
5UU076D,1,1,17038723.0,17038722.0
M9K2XB5,1,1,17042088.0,17042087.0
A4VVF6S,1,1,17093497.0,17093496.0
QBWS8DF,1,1,17104842.0,17104841.0
GQ0ONBS,1,1,17109188.0,17109187.0
3LRWVKU,1,1,17109325.0,17109324.0
V8LQURR,1,1,17115191.0,17115190.0
H4Z7IGG,1,1,17126056.0,17126055.0
XW90EAP,1,1,17127938.0,17127937.0
UTENEBQ,1,1,17131251.0,17131250.0
P6VYRSI,1,1,17191907.0,17191906.0
9W6V5HS,1,1,17192818.0,17192817.0
9INS971,1,1,17193596.0,17193595.0
1QOFS3A,1,1,17198336.0,17198335.0
7PSUVME,1,1,17199750.0,17199750.0
9ZSXSQS,1,1,17202138.0,17202137.0
3KJ2U8P,1,1,17206891.0,17206891.0
XZGLDU2,1,1,17207252.0,17207251.0
6VPSROF,1,1,17214271.0,17214271.0
E45Y3NB,1,1,17215519.0,17215518.0
TC2H7PX,1,1,17263256.0,17263256.0
YEALZ78,1,1,17265747.0,17265746.0
O7J8LHD,1,1,17270048.0,17270047.0
I0R1QO8,1,1,17275796.0,17275796.0
V2A9RXW,1,1,17276026.0,17276026.0
KBWKH7Z,1,1,17282151.0,17282151.0
0KUSTFH,1,1,17289988.0,17289987.0
9M3M21S,1,1,17296864.0,17296863.0
G3H9JOO,1,1,17300953.0,17300952.0
4SPO4N8,1,1,17340028.0,17340027.0
57V8XZG,1,1,17350917.0,17350917.0
OB15TZY,1,1,17351888.0,17351887.0
F5Y8WAZ,1,1,17356021.0,17356020.0
6IS7Q38,1,1,17360010.0,17360009.0
3B0J5UV,1,1,17367975.0,17367975.0
0XT4TRY,1,1,17370685.0,17370684.0
UGF2KPK,1,1,17374876.0,17374876.0
T2HRSIU,1,1,17376850.0,17376850.0
JPANKPB,1,1,17378206.0,17378206.0
NNA4YQM,1,1,17381387.0,17381387.0
IESAASG,1,1,17386151.0,17386151.0
ZHJ1CP3,1,1,17387981.0,17387981.0
85QQ1XQ,1,1,17395625.0,17395625.0
D1OB63Z,1,1,17395635.0,17395634.0
E7WZPSW,1,1,17428461.0,17428461.0
87J4IT1,1,1,17437766.0,17437766.0
4FTI0IX,1,1,17438233.0,17438233.0
HZ6S39N,1,1,17439475.0,17439474.0
D4QTBFL,1,1,17441621.0,17441621.0
0F5ZCZJ,1,1,17449201.0,17449201.0
351IYW0,1,1,17456114.0,17456114.0
B69PPQA,1,1,17459150.0,17459149.0
FMJ0H98,1,1,17459731.0,17459730.0
546LAY3,1,1,17461286.0,17461286.0
66IODFS,1,1,17462581.0,17462580.0
0USL9HZ,1,1,17463484.0,17463483.0
ZR58YAF,1,1,17463977.0,17463976.0
FKOP5HK,1,1,17464576.0,17464575.0
PHBRPSP,1,1,17469521.0,17469521.0
0HXHJVS,1,1,17474562.0,17474561.0
PH6FEZJ,1,1,17491549.0,17491549.0
B64VP4U,1,1,17520007.0,17520007.0
8C9JOWJ,1,1,17530801.0,17530800.0
84ZBPDG,1,1,17534843.0,17534842.0
BDXGSUF,1,1,17538607.0,17538607.0
Q06OULT,1,1,17539828.0,17539828.0
2MSLX2E,1,1,17540676.0,17540675.0
0DN7GLR,1,1,17554922.0,17554921.0
4AU73XO,1,1,17574271.0,17574270.0
P8E7H5T,1,1,17598849.0,17598849.0
PBC3TXC,1,1,17610667.0,17610667.0
YSFYRYT,1,1,17612231.0,17612231.0
8CAKDN6,1,1,17624267.0,17624267.0
OJM8TIY,1,1,17628008.0,17628008.0
XT0FE3C,1,1,17628660.0,17628659.0
XHELP9N,1,1,17635011.0,17635011.0
5LQ4XTN,1,1,17635858.0,17635857.0
3JYZWXN,1,1,17636775.0,64285057.0
F2KNG9H,1,1,17638093.0,17638093.0
0XOJ8L9,1,1,17646317.0,17646316.0
MZBG6UQ,1,1,17692391.0,17692391.0
0CHV11Z,1,1,17702385.0,17702384.0
3A0A13H,1,1,17705999.0,17705998.0
J2P4H5C,1,1,17723414.0,17723414.0
1VXH2U8,1,1,17725097.0,17725097.0
P1C70E4,1,1,17726441.0,17726441.0
10LQPZO,1,1,17727347.0,17727347.0
Y6ZACWX,1,1,17787467.0,17787466.0
YSW87AO,1,1,17795920.0,17795919.0
LUXTIVJ,1,1,17803139.0,17803138.0
M6NGU77,1,1,17804580.0,17804579.0
41T61FN,1,1,17808749.0,17808749.0
HY5CUO4,1,1,17811742.0,17811741.0
8ML124D,1,1,17812479.0,17812478.0
NW0XLZ3,1,1,17823446.0,17823445.0
P7GWYA6,1,1,17825464.0,17825464.0
BDY4GIS,1,1,17851599.0,17851599.0
W901BK8,1,1,17851651.0,17851651.0
D2AA7LC,1,1,17895125.0,17895125.0
M504CD3,1,1,17896744.0,17896744.0
U24IAON,1,1,17900161.0,17900160.0
ZXCO4LQ,1,1,17955204.0,17955204.0
G0CVJWC,1,1,17959197.0,17959196.0
FTHOJH4,1,1,17963223.0,17963222.0
RD70JOZ,1,1,17976438.0,17976438.0
WWTBNWW,1,1,17977000.0,67643103.0
ONAK0Q8,1,1,17984580.0,17984579.0
WLQDXHF,1,1,17986009.0,17986008.0
5JY8STQ,1,1,17988782.0,62288094.0
71ZN1NI,1,1,18036149.0,65072069.0
I2ABD5Z,1,1,18039078.0,18039077.0
LCNH54T,1,1,18044939.0,18044939.0
ZTFSSLM,1,1,18045791.0,18045790.0
LIF5VM1,1,1,18046277.0,18046276.0
1ASZ1NX,1,1,18056835.0,18056835.0
NWS5K6H,1,1,18062080.0,18062079.0
OCPJ494,1,1,18073504.0,18073503.0
4Z8T26G,1,1,18083514.0,18083513.0
AYTFG36,1,1,18120136.0,18120135.0
NGX4Y7M,1,1,18141514.0,18141513.0
F3N66W8,1,1,18151958.0,18151958.0
6670L17,1,1,18157714.0,18157713.0
UBH3UUJ,1,1,18158611.0,18158610.0
10TLLCN,1,1,18161403.0,18161403.0
GCEGR68,1,1,18162141.0,18162140.0
JK9LTQ0,1,1,18163055.0,18163054.0
JHFN5TG,1,1,18165521.0,53814663.0
DH6KKSD,1,1,18165787.0,18165787.0
LNFOMC8,1,1,18167661.0,18167660.0
CLQX2PL,1,1,18167687.0,18167687.0
8GR8D4Q,1,1,18200382.0,18200382.0
XICJTO5,1,1,18212941.0,18212940.0
N9FCNCL,1,1,18212950.0,18212950.0
F9YH4KQ,1,1,18214665.0,18214665.0
YLYAD7Z,1,1,18219556.0,18219556.0
4TJ7U18,1,1,18221985.0,18221984.0
V1VMXST,1,1,18222442.0,18222442.0
V5E0SFF,1,1,18224331.0,18224330.0
I0D1A5C,1,1,18224799.0,18224799.0
YKN4RLQ,1,1,18226913.0,18226913.0
G99XOCA,1,1,18229027.0,18229027.0
JTL0H57,1,1,18231966.0,18231966.0
